event_id,machine_id,timestamp,temperature,pressure,vibration,cycle_time,parts_per_hour,machine_status,sensor_quality,plc_payload,quality,actual_failure
10941,M_051,2026-01-01 03:19:00,87.5,106.22,4.704,20.401,220.23,Running,74,0x00,GOOD,False
40907,M_042,2026-01-01 12:24:00,56.89,65.08,3.931,36.95,90.25,Running,86,0x00,BAD,False
82384,M_049,2026-01-02 00:58:00,59.31,53.65,3.489,39.909,119.55,Failed,55,0x01,BAD,True
31497,M_037,2026-01-01 09:33:00,,70.02,1.389,35.695,150.32,Running,100,0x00,GOOD,False
90121,M_031,2026-01-02 03:19:00,65.49,61.82,4.352,37.097,116.66,Running,79,0x00,GOOD,False
120548,M_043,2026-01-02 12:32:00,70.36,79.37,4.908,24.727,219.13,Running,89,0x00,GOOD,False
173324,M_019,2026-01-03 04:32:00,71.67,119.04,3.763,19.621,198.64,Running,88,0x00,GOOD,False
45727,M_022,2026-01-01 13:52:00,81.49,114.78,3.437,22.811,242.33,Running,83,0x00,BAD,False
78129,M_029,2026-01-01 23:41:00,60.48,81.31,2.795,30.976,184.49,Running,98,0x00,GOOD,False
21762,M_037,2026-01-01 06:36:00,63.27,69.13,2.774,38.052,130.98,Running,84,0x00,GOOD,False
84571,M_036,2026-01-02 01:38:00,,62.12,1.921,37.186,127.78,Running,81,0x00,GOOD,False
144062,M_017,2026-01-02 19:40:00,85.29,119.76,3.957,20.457,247.06,Running,84,0x00,GOOD,False
148286,M_006,2026-01-02 20:57:00,54.02,59.19,4.145,17.916,,Running,81,0x00,GOOD,False
166509,M_024,2026-01-03 02:28:00,75.75,113.0,4.835,21.102,192.89,Running,82,0x00,GOOD,False
27619,M_009,2026-01-01 08:23:00,51.9,58.63,2.22,17.479,289.93,Running,89,0x00,GOOD,False
80972,M_012,2026-01-02 00:33:00,53.0,59.6,2.308,16.506,275.08,Running,87,0x00,GOOD,False
156711,M_016,2026-01-02 23:30:00,64.26,74.16,3.89,32.867,153.25,Running,81,0x00,GOOD,False
169973,M_023,2026-01-03 03:31:00,50.63,52.51,3.692,17.357,238.96,Running,83,0x00,GOOD,False
30325,M_020,2026-01-01 09:12:00,79.21,112.28,3.789,22.141,232.2,Running,85,0x00,GOOD,False
60488,M_043,2026-01-01 18:20:00,76.76,82.39,5.741,24.503,209.79,Running,72,0x00,BAD,False
27430,M_040,2026-01-01 08:19:00,71.48,84.29,3.876,,221.16,Running,88,0x00,GOOD,False
102697,M_012,2026-01-02 07:08:00,53.71,57.63,2.355,17.067,302.05,Running,86,0x00,GOOD,False
21082,M_017,2026-01-01 06:24:00,89.72,114.89,4.284,20.13,246.03,Running,82,0x00,BAD,False
179915,M_010,2026-01-03 06:32:00,47.06,61.49,1.105,15.798,243.38,Running,95,0x00,GOOD,False
81286,M_051,2026-01-02 00:38:00,94.27,107.3,4.129,21.703,201.39,Warning,73,0x00,GOOD,False
140880,M_025,2026-01-02 18:42:00,47.61,55.93,1.81,17.286,280.76,Running,94,0x00,GOOD,False
50178,M_018,2026-01-01 15:13:00,,111.9,4.383,23.602,232.53,Running,75,0x00,GOOD,False
176335,M_005,2026-01-03 05:27:00,60.88,77.4,3.197,32.446,140.22,Running,80,0x00,GOOD,False
23190,M_035,2026-01-01 07:02:00,63.44,77.59,2.922,31.446,175.07,Running,84,0x00,GOOD,False
54053,M_043,2026-01-01 16:23:00,75.7,79.95,6.204,24.877,199.42,Warning,79,0x00,BAD,False
11432,M_047,2026-01-01 03:28:00,68.28,88.98,2.967,28.031,,Running,78,0x00,GOOD,False
119969,M_014,2026-01-02 12:22:00,57.28,69.45,5.174,,93.11,Running,83,0x00,BAD,False
149342,M_017,2026-01-02 21:16:00,84.85,116.63,3.959,20.203,251.78,Running,81,0x00,GOOD,False
39172,M_012,2026-01-01 11:53:00,53.05,61.32,1.822,15.574,321.09,Running,90,0x00,GOOD,False
118689,M_054,2026-01-02 11:58:00,59.44,63.97,2.733,36.328,152.6,Running,85,0x00,GOOD,False
23420,M_045,2026-01-01 07:06:00,61.17,90.09,2.447,23.036,239.16,Running,92,0x00,GOOD,False
163224,M_039,2026-01-03 01:28:00,44.93,56.01,2.562,18.127,239.14,Running,90,0x00,GOOD,False
47755,M_015,2026-01-01 14:29:00,51.52,,2.76,18.425,272.9,Running,86,0x00,GOOD,False
30531,M_006,2026-01-01 09:16:00,53.02,60.24,4.756,17.859,,Running,75,0x00,GOOD,False
53135,M_005,2026-01-01 16:07:00,65.62,72.21,2.998,33.215,172.36,Running,86,0x00,GOOD,False
129112,M_027,2026-01-02 15:08:00,75.7,121.77,3.507,23.121,212.24,Running,82,0x00,GOOD,False
39134,M_029,2026-01-01 11:52:00,65.17,77.21,3.102,34.182,157.65,Running,83,0x00,GOOD,False
14877,M_027,2026-01-01 04:31:00,77.96,,4.886,25.631,,Failed,48,0x00,BAD,True
81840,M_055,2026-01-02 00:48:00,54.31,51.94,3.364,,261.89,Running,86,0x00,GOOD,False
9681,M_001,2026-01-01 02:57:00,74.99,117.61,2.841,19.686,250.2,Running,95,0x00,BAD,False
48955,M_005,2026-01-01 14:51:00,66.68,71.38,4.077,31.684,170.42,Running,87,0x00,GOOD,False
146424,M_014,2026-01-02 20:23:00,55.89,71.76,2.409,36.129,141.53,Running,94,0x00,GOOD,False
123866,M_006,2026-01-02 13:33:00,52.96,59.18,4.659,17.987,267.59,Running,80,0x00,BAD,False
34677,M_027,2026-01-01 10:31:00,81.17,114.62,4.507,23.928,221.78,Running,80,0x00,GOOD,False
166060,M_015,2026-01-03 02:20:00,44.81,49.69,1.332,17.166,202.65,Running,96,0x00,GOOD,False
152471,M_011,2026-01-02 22:13:00,49.61,55.2,2.108,20.444,251.61,Running,83,0x00,GOOD,False
82454,M_009,2026-01-02 01:00:00,47.44,60.85,2.1,16.132,278.05,Running,84,0x00,GOOD,False
171068,M_018,2026-01-03 03:51:00,72.98,114.24,3.831,23.492,189.6,Running,85,0x00,GOOD,False
127898,M_023,2026-01-02 14:46:00,50.69,51.7,2.848,16.56,281.6,Running,81,0x00,GOOD,False
56596,M_001,2026-01-01 17:10:00,82.61,110.19,3.466,21.521,255.15,Running,80,0x00,GOOD,False
131513,M_008,2026-01-02 15:52:00,72.74,82.61,3.468,24.28,222.09,Running,86,0x00,GOOD,False
62132,M_037,2026-01-01 18:50:00,58.99,71.28,1.564,35.711,144.58,Running,93,0x00,GOOD,False
74458,M_043,2026-01-01 22:34:00,66.96,80.23,5.362,25.266,197.06,Running,78,0x00,GOOD,False
132267,M_047,2026-01-02 16:05:00,77.15,86.9,3.846,28.881,171.82,Running,73,0x00,GOOD,False
128612,M_022,2026-01-02 14:59:00,,117.24,4.042,22.911,239.5,Running,86,0x00,GOOD,False
101538,M_008,2026-01-02 06:47:00,64.96,89.5,1.861,22.483,268.37,Running,100,0x00,GOOD,False
139260,M_055,2026-01-02 18:12:00,49.92,55.41,1.795,16.873,301.92,Running,96,0x00,GOOD,False
115267,M_042,2026-01-02 10:56:00,62.52,66.71,,36.769,,Running,77,0x00,GOOD,False
97414,M_009,2026-01-02 05:32:00,50.77,60.75,2.25,16.982,268.14,Running,82,0x00,GOOD,False
165861,M_036,2026-01-03 02:16:00,65.9,62.07,3.078,37.674,95.56,Running,82,0x00,GOOD,False
123602,M_017,2026-01-02 13:28:00,82.14,118.92,3.274,18.687,271.21,Running,84,0x00,GOOD,False
63152,M_012,2026-01-01 19:09:00,54.04,60.09,2.942,17.102,273.63,Running,80,0x00,GOOD,False
31756,M_021,2026-01-01 09:38:00,80.73,,4.181,22.2,249.92,Running,81,0x00,GOOD,False
171385,M_005,2026-01-03 03:57:00,58.15,74.02,2.013,31.094,150.76,Running,95,0x00,GOOD,False
14299,M_054,2026-01-01 04:20:00,66.22,65.06,2.972,38.606,136.41,Running,79,0x00,GOOD,False
28868,M_048,2026-01-01 08:45:00,82.68,111.19,4.431,21.684,229.83,Failed,64,0x00,BAD,True
35813,M_008,2026-01-01 10:52:00,68.67,79.09,3.167,24.562,229.58,Running,85,0x00,GOOD,False
55453,M_013,2026-01-01 16:49:00,75.02,119.47,5.363,22.924,239.99,Running,86,0x00,GOOD,False
98735,M_010,2026-01-02 05:56:00,49.89,57.08,1.565,16.089,262.33,Running,84,0x00,GOOD,False
173402,M_042,2026-01-03 04:33:00,62.91,64.53,3.42,36.652,97.23,Running,87,0x00,GOOD,False
58781,M_041,2026-01-01 17:49:00,59.48,65.64,3.331,41.848,95.9,Running,74,0x00,GOOD,False
499,M_004,2026-01-01 00:10:00,52.96,67.61,1.608,35.336,126.4,Running,96,0x00,GOOD,False
28292,M_022,2026-01-01 08:35:00,83.29,112.45,4.628,25.157,218.76,Warning,75,0x00,BAD,False
100506,M_021,2026-01-02 06:28:00,82.83,108.4,5.065,23.573,221.78,Failed,55,0x00,BAD,True
76524,M_019,2026-01-01 23:12:00,83.51,113.51,4.352,21.041,226.4,Running,82,0x00,GOOD,False
36015,M_045,2026-01-01 10:55:00,69.31,77.99,,26.532,190.99,Warning,78,0x00,GOOD,False
72453,M_018,2026-01-01 21:58:00,76.83,116.76,4.172,23.038,240.07,Running,82,0x00,GOOD,False
70293,M_003,2026-01-01 21:22:39,59.9,67.23,3.314,37.138,132.43,Running,81,0x00,GOOD,False
142660,M_045,2026-01-02 19:14:00,63.17,85.38,2.611,23.523,232.2,Running,87,0x00,GOOD,False
9650,M_025,2026-01-01 02:56:00,54.03,51.48,2.7,18.576,256.56,Running,79,0x00,GOOD,False
162794,M_049,2026-01-03 01:20:00,54.6,60.61,2.657,38.031,116.92,Running,83,0x00,GOOD,False
15884,M_044,2026-01-01 04:49:00,,61.02,2.245,19.008,266.05,Running,88,0x00,GOOD,False
171988,M_003,2026-01-03 04:08:00,52.74,67.94,2.647,36.639,109.87,Running,93,0x00,GOOD,False
3462,M_052,2026-01-01 01:03:00,93.73,115.84,4.116,20.71,226.1,Running,77,0x00,GOOD,False
178020,M_040,2026-01-03 05:57:00,69.12,80.64,3.551,,165.68,Running,77,0x00,GOOD,False
27780,M_005,2026-01-01 08:26:00,72.05,75.84,5.096,33.797,172.46,Running,78,0x00,GOOD,False
43079,M_014,2026-01-01 13:04:00,59.63,71.28,2.614,36.745,146.34,Running,90,0x00,GOOD,False
152968,M_013,2026-01-02 22:22:00,75.51,117.26,4.035,22.044,218.82,Running,80,0x00,GOOD,False
145618,M_033,2026-01-02 20:08:00,74.24,82.36,4.495,29.043,176.63,Running,78,0x00,GOOD,False
121518,M_023,2026-01-02 12:50:00,49.52,53.1,2.429,16.642,304.33,Running,88,0x00,GOOD,False
98902,M_012,2026-01-02 05:59:00,47.75,60.76,1.352,15.702,283.18,Running,91,0x00,GOOD,False
117774,M_019,2026-01-02 11:42:00,80.0,119.31,3.575,19.906,260.27,Running,90,0x00,GOOD,False
123182,M_037,2026-01-02 13:20:00,68.11,65.36,3.091,39.996,119.9,Running,81,0x00,BAD,False
157473,M_008,2026-01-02 23:44:00,67.8,80.52,3.169,24.207,196.73,Running,85,0x00,GOOD,False
33109,M_054,2026-01-01 10:02:00,63.8,65.83,2.814,36.888,140.35,Running,80,0x00,GOOD,False
49253,M_028,2026-01-01 14:56:00,83.38,113.71,6.461,21.366,231.46,Running,80,0x00,BAD,False
134634,M_049,2026-01-02 16:48:00,59.6,54.79,4.592,39.626,124.74,Running,79,0x00,GOOD,False
157388,M_033,2026-01-02 23:42:00,66.68,,2.963,26.579,177.34,Failed,70,0x00,BAD,True
34047,M_002,2026-01-01 10:20:00,67.38,79.72,3.32,24.714,221.86,Running,89,0x00,GOOD,False
79319,M_009,2026-01-02 00:00:57,55.27,58.59,2.211,17.224,246.81,Running,77,0x00,GOOD,False
18112,M_017,2026-01-01 05:30:00,86.16,113.37,4.625,20.181,239.08,Running,80,0x00,GOOD,False
31531,M_016,2026-01-01 09:34:00,76.51,73.28,4.342,33.253,158.77,Warning,74,0x00,GOOD,False
8637,M_002,2026-01-01 02:38:00,73.03,72.87,3.367,26.833,185.26,Running,73,0x00,GOOD,False
64126,M_051,2026-01-01 19:26:00,83.28,109.67,4.229,19.779,259.49,Running,84,0x00,GOOD,False
78703,M_053,2026-01-01 23:51:00,43.74,59.42,2.31,17.072,285.65,Running,90,0x00,GOOD,False
143090,M_035,2026-01-02 19:22:00,69.61,70.77,3.346,33.093,150.75,Running,75,0x00,GOOD,False
115447,M_002,2026-01-02 11:00:00,67.38,79.18,3.472,25.762,205.94,Running,80,0x00,GOOD,False
158781,M_051,2026-01-03 00:07:00,90.78,106.92,4.759,21.964,188.6,Running,73,0x00,GOOD,False
54967,M_022,2026-01-01 16:40:00,83.33,112.27,3.553,24.389,223.23,Running,71,0x00,GOOD,False
101700,M_005,2026-01-02 06:50:00,68.68,69.71,4.338,32.612,171.72,Running,80,0x00,GOOD,False
120531,M_026,2026-01-02 12:32:00,70.29,73.41,2.984,32.989,178.52,Running,88,0x00,GOOD,False
158689,M_014,2026-01-03 00:06:00,55.19,66.98,3.424,36.367,105.01,Running,89,0x00,GOOD,False
48775,M_045,2026-01-01 14:47:00,72.62,80.45,3.788,26.657,195.95,Running,76,0x00,GOOD,False
112985,M_015,2026-01-02 10:15:00,49.13,50.29,2.297,17.785,286.13,Running,90,0x00,GOOD,False
13932,M_017,2026-01-01 04:14:00,89.16,115.04,4.917,,228.53,Running,74,0x00,GOOD,False
114160,M_035,2026-01-02 10:36:00,60.22,77.24,1.929,31.511,179.41,Running,91,0x00,GOOD,False
88669,M_009,2026-01-02 02:53:00,55.09,58.14,3.383,17.354,251.53,Running,81,0x00,GOOD,False
8234,M_039,2026-01-01 02:30:00,44.12,61.72,1.453,16.274,296.73,Running,91,0x00,GOOD,False
88794,M_024,2026-01-02 02:55:00,78.04,113.29,5.06,20.329,234.33,Running,87,0x00,GOOD,False
55963,M_028,2026-01-01 16:58:00,85.19,,6.282,21.173,236.47,Running,71,0x00,GOOD,False
140993,M_028,2026-01-02 18:44:00,77.5,114.05,4.083,19.036,265.57,Running,91,0x00,GOOD,False
123264,M_009,2026-01-02 13:22:00,58.33,58.27,3.755,18.804,264.65,Running,74,0x00,GOOD,False
111569,M_029,2026-01-02 09:49:00,59.44,70.99,3.047,,121.0,Running,76,0x00,GOOD,False
173842,M_042,2026-01-03 04:41:00,62.16,63.63,3.231,38.65,102.74,Running,77,0x00,GOOD,False
119453,M_048,2026-01-02 12:12:00,72.71,116.37,3.55,19.939,178.48,Running,85,0x00,GOOD,False
178538,M_008,2026-01-03 06:07:00,62.94,86.61,2.864,23.773,190.35,Running,87,0x00,GOOD,False
176530,M_035,2026-01-03 05:30:00,59.23,78.83,2.323,31.59,137.25,Running,87,0x00,GOOD,False
101822,M_017,2026-01-02 06:52:00,88.98,116.66,4.285,20.613,250.99,Running,79,0x02,GOOD,False
98838,M_003,2026-01-02 05:58:00,64.11,63.85,4.595,38.306,,Running,72,0x00,GOOD,False
120480,M_030,2026-01-02 12:31:00,64.82,91.23,3.225,23.308,237.63,Running,88,0x00,GOOD,False
83493,M_003,2026-01-02 01:19:00,59.17,63.34,4.139,37.871,131.56,Running,83,0x00,GOOD,False
77425,M_040,2026-01-01 23:28:00,72.97,78.09,3.95,24.846,187.04,Running,78,0x00,GOOD,False
94258,M_043,2026-01-02 04:34:00,70.7,81.49,5.061,25.059,178.39,Running,79,0x00,GOOD,False
14165,M_030,2026-01-01 04:18:00,73.34,86.31,5.727,24.403,187.67,Running,82,0x00,GOOD,False
75277,M_037,2026-01-01 22:49:00,61.36,68.82,2.722,39.2,120.89,Running,89,0x00,GOOD,False
2126,M_036,2026-01-01 00:39:00,57.19,67.98,1.056,35.425,142.83,Running,94,0x00,GOOD,False
122186,M_031,2026-01-02 13:02:00,65.41,66.82,3.116,37.217,135.65,Running,78,0x00,BAD,False
45435,M_005,2026-01-01 13:47:00,69.21,69.97,4.308,,188.22,Running,87,0x00,GOOD,False
33890,M_010,2026-01-01 10:17:00,56.5,60.96,1.663,18.127,,Running,83,0x00,GOOD,False
53525,M_010,2026-01-01 16:14:00,55.74,58.07,2.213,17.768,284.96,Running,87,0x00,GOOD,False
167947,M_032,2026-01-03 02:54:00,70.34,77.6,3.305,32.549,137.74,Running,85,0x00,BAD,False
131067,M_002,2026-01-02 15:44:00,70.69,75.87,3.132,25.829,190.26,Running,78,0x00,GOOD,False
10079,M_014,2026-01-01 03:04:00,64.78,64.6,3.999,37.43,115.95,Running,83,0x00,GOOD,False
29283,M_023,2026-01-01 08:53:00,53.3,51.06,3.779,18.321,276.16,Running,81,0x00,GOOD,False
70415,M_015,2026-01-01 21:21:00,53.77,45.58,2.438,17.932,281.32,Running,87,0x00,GOOD,False
28596,M_051,2026-01-01 08:40:00,91.49,109.05,4.578,20.738,251.17,Running,80,0x00,GOOD,False
8598,M_018,2026-01-01 02:37:00,75.94,113.91,4.551,22.135,214.72,Running,79,0x00,GOOD,False
66820,M_050,2026-01-01 20:15:00,63.06,73.68,2.359,32.921,200.27,Running,88,0x00,GOOD,False
20275,M_035,2026-01-01 06:09:00,66.0,75.99,3.214,,171.14,Running,85,0x00,GOOD,False
131574,M_014,2026-01-02 15:53:00,61.55,65.55,4.8,37.348,131.05,Running,77,0x00,GOOD,False
59612,M_047,2026-01-01 18:04:00,,84.37,3.193,28.37,184.4,Running,77,0x00,GOOD,False
166329,M_009,2026-01-03 02:25:00,50.21,56.27,2.759,17.655,240.19,Running,87,0x00,GOOD,False
48985,M_035,2026-01-01 14:51:00,61.89,77.22,2.577,31.523,179.03,Running,87,0x00,GOOD,False
1386,M_011,2026-01-01 00:26:00,45.55,58.98,2.037,16.647,277.9,Running,93,0x00,GOOD,False
11405,M_020,2026-01-01 03:28:00,75.49,116.32,3.328,20.07,246.21,Running,86,0x00,GOOD,False
150877,M_012,2026-01-02 21:44:00,,58.4,2.347,16.155,292.6,Running,93,0x00,BAD,False
55421,M_036,2026-01-01 16:48:00,69.46,62.66,2.648,36.442,137.66,Running,86,0x00,GOOD,False
77932,M_052,2026-01-01 23:37:00,92.12,116.7,3.797,20.138,226.24,Running,84,0x00,GOOD,False
175045,M_035,2026-01-03 05:03:00,63.29,76.23,3.45,32.091,130.83,Running,83,0x00,GOOD,False
82468,M_023,2026-01-02 01:00:00,46.92,57.66,2.713,16.269,280.87,Running,93,0x00,GOOD,False
125968,M_018,2026-01-02 14:11:00,79.42,112.71,3.733,22.942,231.52,Running,77,0x00,GOOD,False
128958,M_038,2026-01-02 15:05:00,66.97,68.7,4.446,32.558,168.59,Running,75,0x00,GOOD,False
113261,M_016,2026-01-02 10:20:00,67.6,74.07,4.461,32.287,171.72,Running,79,0x00,GOOD,False
113734,M_049,2026-01-02 10:28:00,56.68,62.76,2.317,38.561,141.6,Running,91,0x00,GOOD,False
142109,M_044,2026-01-02 19:04:00,50.74,53.53,3.338,21.158,254.21,Running,84,0x00,GOOD,False
150102,M_007,2026-01-02 21:30:00,79.12,85.87,4.785,25.417,209.06,Running,81,0x00,GOOD,False
179625,M_050,2026-01-03 06:26:00,59.01,77.62,2.503,32.146,151.26,Running,90,0x00,GOOD,False
168749,M_009,2026-01-03 03:09:00,40.81,59.6,1.038,15.801,248.8,Running,99,0x00,GOOD,False
54433,M_038,2026-01-01 16:30:00,66.3,71.32,4.495,32.892,161.67,Failed,63,0x00,BAD,True
132231,M_011,2026-01-02 16:05:00,51.51,58.9,1.798,17.512,267.81,Running,94,0x00,GOOD,False
44324,M_049,2026-01-01 13:26:00,61.32,58.65,2.921,38.985,136.16,Running,80,0x00,BAD,False
147182,M_002,2026-01-02 20:37:00,71.83,74.04,4.766,26.953,186.51,Running,81,0x02,BAD,False
98350,M_010,2026-01-02 05:49:00,51.38,62.16,1.647,16.594,,Running,94,0x00,GOOD,False
40228,M_023,2026-01-01 12:12:00,48.35,53.6,3.332,16.933,225.64,Running,84,0x00,GOOD,False
34656,M_006,2026-01-01 10:31:00,58.56,61.04,4.689,18.824,266.5,Running,72,0x00,GOOD,False
11470,M_030,2026-01-01 03:29:00,73.67,88.43,5.236,25.072,192.29,Running,79,0x00,GOOD,False
161076,M_036,2026-01-03 00:49:00,70.88,67.42,3.674,,105.44,Running,86,0x00,GOOD,False
41109,M_024,2026-01-01 12:28:00,72.45,114.52,4.728,19.41,175.37,Running,79,0x00,GOOD,False
38207,M_037,2026-01-01 11:35:00,64.23,69.34,2.885,38.948,139.36,Running,91,0x00,GOOD,False
113461,M_051,2026-01-02 10:23:00,92.59,113.62,4.603,20.851,224.06,Running,71,0x00,GOOD,False
1275,M_010,2026-01-01 00:24:00,47.92,57.67,0.808,15.327,,Running,92,0x00,GOOD,False
78786,M_026,2026-01-01 23:53:00,68.77,70.19,3.458,32.938,158.05,Running,83,0x00,GOOD,False
7143,M_048,2026-01-01 02:10:00,70.9,115.65,3.531,19.509,173.09,Running,81,0x00,GOOD,False
169102,M_032,2026-01-03 03:10:20,68.2,77.73,2.347,33.229,144.17,Running,82,0x02,GOOD,False
73907,M_042,2026-01-01 22:24:00,51.82,66.59,1.769,35.634,131.11,Running,97,0x00,GOOD,False
38980,M_040,2026-01-01 11:49:00,75.69,83.85,3.807,25.795,,Running,86,0x00,GOOD,False
41250,M_055,2026-01-01 12:30:00,49.14,53.01,3.593,16.63,211.72,Running,91,0x00,BAD,False
29021,M_036,2026-01-01 08:48:00,81.75,,4.524,39.824,118.4,Warning,74,0x02,BAD,False
90507,M_032,2026-01-02 03:26:00,66.58,79.34,2.472,31.631,153.58,Running,89,0x00,GOOD,False
130585,M_015,2026-01-02 15:35:00,52.55,47.68,2.41,17.88,264.84,Running,81,0x00,GOOD,False
78776,M_016,2026-01-01 23:53:00,70.75,70.21,4.451,33.562,,Warning,71,0x00,GOOD,False
71050,M_045,2026-01-01 21:32:00,71.19,79.29,4.323,26.031,207.06,Running,76,0x04,GOOD,False
42875,M_030,2026-01-01 13:00:00,74.26,87.26,4.144,24.923,206.74,Running,81,0x00,GOOD,False
475,M_035,2026-01-01 00:09:00,58.25,76.52,1.651,31.47,170.05,Running,87,0x00,GOOD,False
90009,M_029,2026-01-02 03:17:00,65.39,74.77,3.217,33.532,148.85,Running,77,0x00,GOOD,False
146541,M_021,2026-01-02 20:25:00,76.76,113.26,3.792,21.215,242.94,Running,82,0x00,GOOD,False
161577,M_042,2026-01-03 00:58:00,59.17,65.7,2.829,37.508,101.24,Running,89,0x00,GOOD,False
119001,M_036,2026-01-02 12:04:00,65.4,65.31,1.953,36.914,98.85,Running,86,0x00,GOOD,False
113852,M_002,2026-01-02 10:31:00,67.66,75.65,4.318,25.719,187.19,Running,77,0x00,GOOD,False
159384,M_049,2026-01-03 00:18:00,48.41,65.98,1.365,35.315,114.65,Running,99,0x00,GOOD,False
122331,M_011,2026-01-02 13:05:00,51.57,59.09,1.952,19.047,270.69,Running,86,0x00,GOOD,False
178289,M_034,2026-01-03 06:02:00,62.39,,3.223,23.561,185.44,Running,87,0x00,GOOD,False
52226,M_031,2026-01-01 15:50:00,62.51,66.22,3.091,36.444,140.02,Running,86,0x00,GOOD,False
107654,M_019,2026-01-02 08:38:00,80.52,116.66,4.254,20.175,250.57,Running,81,0x00,GOOD,False
19348,M_043,2026-01-01 05:52:00,67.3,83.78,5.277,23.822,205.3,Running,87,0x00,GOOD,False
80201,M_011,2026-01-02 00:19:00,45.28,58.23,1.66,16.169,266.68,Running,94,0x00,BAD,False
179454,M_044,2026-01-03 06:23:00,46.17,60.39,2.696,18.889,245.0,Running,82,0x00,GOOD,False
125988,M_038,2026-01-02 14:11:00,57.41,74.45,2.624,30.802,189.87,Running,93,0x00,GOOD,False
6425,M_045,2026-01-01 01:57:00,64.68,83.87,3.014,24.943,198.09,Running,78,0x00,GOOD,False
29329,M_014,2026-01-01 08:54:00,68.38,69.64,5.086,38.924,126.94,Warning,71,0x00,BAD,False
9187,M_002,2026-01-01 02:48:00,,78.27,3.647,25.81,193.46,Running,81,0x00,GOOD,False
134182,M_037,2026-01-02 16:40:00,64.65,68.12,3.468,40.351,114.59,Running,81,0x00,GOOD,False
146878,M_028,2026-01-02 20:31:00,77.63,113.69,4.126,19.491,271.82,Running,89,0x00,GOOD,False
35226,M_026,2026-01-01 10:41:00,65.41,73.95,2.148,31.963,191.13,Running,95,0x00,GOOD,False
72931,M_001,2026-01-01 22:07:00,79.38,113.08,3.37,23.033,229.91,Running,75,0x04,GOOD,False
139799,M_044,2026-01-02 18:22:00,50.28,61.71,2.031,18.999,262.4,Running,83,0x00,GOOD,False
172569,M_034,2026-01-03 04:18:00,68.2,85.49,5.175,24.282,162.97,Running,87,0x00,GOOD,False
138293,M_023,2026-01-02 17:55:00,38.6,55.84,0.767,15.218,223.35,Running,100,0x00,GOOD,False
173989,M_024,2026-01-03 04:44:00,79.3,113.01,4.704,19.786,198.51,Running,78,0x00,BAD,False
68413,M_048,2026-01-01 20:44:00,84.27,112.06,5.094,22.129,247.38,Running,78,0x04,GOOD,False
119701,M_021,2026-01-02 12:17:00,69.95,118.99,2.764,20.137,176.03,Running,86,0x00,GOOD,False
7506,M_026,2026-01-01 02:17:00,66.37,74.47,3.018,33.175,120.18,Running,75,0x00,GOOD,False
12179,M_024,2026-01-01 03:42:00,81.03,112.77,4.563,21.07,236.03,Running,80,0x00,GOOD,False
123867,M_007,2026-01-02 13:33:00,78.11,86.63,,24.432,201.51,Running,86,0x00,GOOD,False
58177,M_042,2026-01-01 17:38:00,65.72,61.86,4.085,37.513,130.26,Running,84,0x00,BAD,False
26701,M_026,2026-01-01 08:10:31,66.67,,2.556,32.487,183.6,Running,90,0x00,GOOD,False
171097,M_047,2026-01-03 03:51:00,64.76,86.03,2.386,26.616,161.46,Running,85,0x00,GOOD,False
24755,M_005,2026-01-01 07:31:00,71.65,69.0,5.09,33.693,172.19,Running,74,0x00,GOOD,False
147614,M_049,2026-01-02 20:44:00,55.81,53.66,2.613,38.569,122.5,Running,80,0x00,GOOD,False
135846,M_051,2026-01-02 17:10:00,89.57,111.9,4.243,20.268,237.19,Running,85,0x00,BAD,False
28579,M_034,2026-01-01 08:40:00,74.33,89.55,4.589,23.447,218.01,Running,84,0x00,GOOD,False
122805,M_045,2026-01-02 13:13:00,67.3,86.55,2.837,23.965,230.61,Running,89,0x00,GOOD,False
49106,M_046,2026-01-01 14:53:00,,58.43,2.955,18.748,265.06,Running,77,0x00,GOOD,False
79599,M_014,2026-01-02 00:08:00,59.25,69.78,3.193,36.034,125.17,Running,90,0x00,BAD,False
9870,M_025,2026-01-01 03:00:00,,50.6,,18.883,249.35,Running,82,0x00,GOOD,False
110614,M_009,2026-01-02 09:32:00,55.64,52.97,2.923,17.372,275.61,Running,81,0x00,GOOD,False
52569,M_044,2026-01-01 15:56:00,53.26,62.79,2.359,18.794,269.59,Running,89,0x00,GOOD,False
114558,M_048,2026-01-02 10:43:00,77.82,116.62,3.604,22.111,239.44,Running,80,0x00,GOOD,False
103193,M_013,2026-01-02 07:17:00,81.36,113.6,4.321,24.699,228.37,Running,77,0x00,GOOD,False
17172,M_012,2026-01-01 05:13:00,55.3,60.58,4.362,17.517,259.62,Running,83,0x00,BAD,False
38374,M_039,2026-01-01 11:38:00,52.5,55.26,2.102,19.01,283.53,Running,85,0x00,GOOD,False
12295,M_030,2026-01-01 03:44:00,75.34,84.24,5.863,25.09,176.89,Running,71,0x00,GOOD,False
65657,M_042,2026-01-01 19:54:00,63.57,63.72,4.171,37.842,125.26,Running,78,0x00,GOOD,False
10142,M_022,2026-01-01 03:05:00,80.81,116.88,4.802,23.018,219.98,Running,81,0x00,GOOD,False
85286,M_036,2026-01-02 01:51:00,70.88,61.62,2.62,37.34,,Running,77,0x00,GOOD,False
161242,M_037,2026-01-03 00:52:00,57.41,67.71,2.67,37.912,109.18,Running,95,0x00,GOOD,False
